"ID_Zero","Brar","Blvl","Batk","Bdef","Bmag","Bres","Bmnd","Bacc","Beva","Mrar","Mlvl","Matk","Mdef","Mmag","Mres","Mmnd","Macc","Meva","ID","Name","Realm","Rarity","Base Rarity","Category","Level","Atk","Def","Mag","Res","Mnd","Acc","Eva","Effect","Character","Soul Break","Legend Materia","Synergy","Corrected Type","Corrected Category","Corrected Realm","Base Level","Rarity+","Level+","Atk+","Def+","Mag+","Res+","Mnd+","Acc+","Eva+","Rarity++","Level++","Atk++","Def++","Mag++","Res++","Mnd++","Acc++","Eva++","Rarity+++","Level+++","Atk+++","Def+++","Mag+++","Res+++","Mnd+++","Acc+++","Eva+++"
"22050109","6","25","0","143","0","94","10","0","112","8","35","0","192","0","128","22","0","112","22050109","Moogle Shield","VI","6","6","Shield","25","0.0","178.0","0.0","118.0","19.0","0.0","112.0","","Mog","Wind Rhapsody","","No","2","21","6","25","7","30.0","0.0","185.0","0.0","123.0","21.0","0.0","112.0","8.0","35.0","0.0","192.0","0.0","128.0","22.0","0.0","112.0","","","","","","","","",""
"22050057","6","25","10","143","0","94","0","0","112","8","35","22","192","0","128","0","0","112","22050057","Force Shield","IV","6","6","Shield","25","19.0","178.0","0.0","118.0","0.0","0.0","112.0","","Cecil (Paladin)","Paladin Wall","","No","2","21","4","25","7","30.0","21.0","185.0","0.0","123.0","0.0","0.0","112.0","8.0","35.0","22.0","192.0","0.0","128.0","0.0","0.0","112.0","","","","","","","","",""
"22050082","6","25","10","143","0","94","0","0","112","8","35","22","192","0","128","0","0","112","22050082","Force Shield","V","6","6","Shield","25","19.0","178.0","0.0","118.0","0.0","0.0","112.0","Earth and Wind resistance (minor)","Faris","Pirate Storm","","No","2","21","5","25","7","30.0","21.0","185.0","0.0","123.0","0.0","0.0","112.0","8.0","35.0","22.0","192.0","0.0","128.0","0.0","0.0","112.0","","","","","","","","",""
"22050064","6","25","10","143","0","94","0","0","112","8","35","22","192","0","128","0","0","112","22050064","Sorcery Targe","X","6","6","Shield","25","19.0","178.0","0.0","118.0","0.0","0.0","112.0","","Rikku","Hyper Enwater","","No","2","21","10","25","7","30.0","21.0","185.0","0.0","123.0","0.0","0.0","112.0","8.0","35.0","22.0","192.0","0.0","128.0","0.0","0.0","112.0","","","","","","","","",""
"22050071","6","25","10","143","0","94","0","0","112","8","35","22","192","0","128","0","0","112","22050071","Glorious Shield","X","6","6","Shield","25","19.0","178.0","0.0","118.0","0.0","0.0","112.0","","Tidus","Sphere Form","","No","2","21","10","25","7","30.0","21.0","185.0","0.0","123.0","0.0","0.0","112.0","8.0","35.0","22.0","192.0","0.0","128.0","0.0","0.0","112.0","","","","","","","","",""
"22050120","6","25","10","141","0","93","0","0","112","8","35","22","190","0","127","0","0","112","22050120","Royal Guard's Shield","XI","6","6","Shield","25","19.0","176.0","0.0","117.0","0.0","0.0","112.0","Holy damage +20%","Curilla","Vorpal Blade","","No","2","21","11","25","7","30.0","21.0","183.0","0.0","122.0","0.0","0.0","112.0","8.0","35.0","22.0","190.0","0.0","127.0","0.0","0.0","112.0","","","","","","","","",""
"22050077","6","25","10","143","0","94","0","0","112","8","35","22","192","0","128","0","0","112","22050077","Crystal Shield","XII","6","6","Shield","25","19.0","178.0","0.0","118.0","0.0","0.0","112.0","","Basch","Exemplar of Honor","","No","2","21","12","25","7","30.0","21.0","185.0","0.0","123.0","0.0","0.0","112.0","8.0","35.0","22.0","192.0","0.0","128.0","0.0","0.0","112.0","","","","","","","","",""
"22050081","6","25","10","141","0","93","0","0","112","8","35","22","190","0","127","0","0","112","22050081","Fortemps Kite Shield","XIV","6","6","Shield","25","19.0","176.0","0.0","117.0","0.0","0.0","112.0","","Haurchefant","Live to Serve","","No","2","21","14","25","7","30.0","21.0","183.0","0.0","122.0","0.0","0.0","112.0","8.0","35.0","22.0","190.0","0.0","127.0","0.0","0.0","112.0","","","","","","","","",""
"22050118","6","25","10","141","0","93","0","0","112","8","35","22","190","0","127","0","0","112","22050118","Magitek Shield","XV","6","6","Shield","25","19.0","176.0","0.0","117.0","0.0","0.0","112.0","Lightning damage +20%","Aranea","Highwind OB","","No","2","21","15","25","7","30.0","21.0","183.0","0.0","122.0","0.0","0.0","112.0","8.0","35.0","22.0","190.0","0.0","127.0","0.0","0.0","112.0","","","","","","","","",""
"22050087","6","25","10","143","0","94","0","0","112","8","35","22","192","0","128","0","0","112","22050087","Diamond Shield","FFT","6","6","Shield","25","19.0","178.0","0.0","118.0","0.0","0.0","112.0","","Ramza","Flutegrass Memories","","No","2","21","50","25","7","30.0","21.0","185.0","0.0","123.0","0.0","0.0","112.0","8.0","35.0","22.0","192.0","0.0","128.0","0.0","0.0","112.0","","","","","","","","",""
"22050092","6","25","10","143","0","94","0","0","112","8","35","22","192","0","128","0","0","112","22050092","Platinum Shield","FFT","6","6","Shield","25","19.0","178.0","0.0","118.0","0.0","0.0","112.0","","Ramza","Noble Cry","","No","2","21","50","25","7","30.0","21.0","185.0","0.0","123.0","0.0","0.0","112.0","8.0","35.0","22.0","192.0","0.0","128.0","0.0","0.0","112.0","","","","","","","","",""
"22050111","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050111","Erdrick's Shield","Core","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Tyro","","Phoenix Protector","No","2","21","0","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050029","5","20","0","96","0","60","0","0","105","7","30","0","136","0","87","0","0","105","22050029","Diamond Shield","I","5","5","Shield","20","0.0","123.0","0.0","78.0","0.0","0.0","105.0","","-","Glimmer of Hope","","No","2","21","1","20","6","25.0","0.0","130.0","0.0","83.0","0.0","0.0","105.0","7.0","30.0","0.0","136.0","0.0","87.0","0.0","0.0","105.0","8.0","35.0","0.0","143.0","0.0","92.0","0.0","0.0","105.0"
"22050049","5","20","10","105","0","69","0","0","112","7","30","20","144","0","96","0","0","112","22050049","Lustrous Shield","I","5","5","Shield","20","17.0","131.0","0.0","87.0","0.0","0.0","112.0","Holy damage +20%","Warrior of Light","Ultimate Shield","","No","2","21","1","20","6","25.0","19.0","138.0","0.0","92.0","0.0","0.0","112.0","7.0","30.0","20.0","144.0","0.0","96.0","0.0","0.0","112.0","8.0","35.0","22.0","151.0","0.0","101.0","0.0","0.0","112.0"
"22050079","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050079","Flame Shield","I","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","Fire resistance (minor)","Warrior of Light","","Absolute Justice","No","2","21","1","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050102","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050102","Crystal Shield","I","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","Dark resistance (minor)","Warrior of Light","","Steadfast Warrior","No","2","21","1","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050106","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050106","Demon Shield","I","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","Holy resistance (minor)","Garland","","Battlelust","No","2","21","1","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050026","5","20","10","99","0","65","0","0","112","7","30","20","139","0","92","0","0","112","22050026","Flame Shield","II","5","5","Shield","20","17.0","126.0","0.0","83.0","0.0","0.0","112.0","Fire resistance (moderate)","Gordon","Goddess's Bell","","No","2","21","2","20","6","25.0","19.0","133.0","0.0","88.0","0.0","0.0","112.0","7.0","30.0","20.0","139.0","0.0","92.0","0.0","0.0","112.0","8.0","35.0","22.0","146.0","0.0","97.0","0.0","0.0","112.0"
"22050053","5","20","10","110","0","73","0","0","112","7","30","20","149","0","100","0","0","112","22050053","Diamond Shield","II","5","5","Shield","20","17.0","136.0","0.0","91.0","0.0","0.0","112.0","Lightning resistance (minor)","Gordon","","Kashuan Heir","No","2","21","2","20","6","25.0","19.0","143.0","0.0","96.0","0.0","0.0","112.0","7.0","30.0","20.0","149.0","0.0","100.0","0.0","0.0","112.0","8.0","35.0","22.0","156.0","0.0","105.0","0.0","0.0","112.0"
"22050046","5","20","0","110","0","73","10","0","112","7","30","0","149","0","100","20","0","112","22050046","Minwu's Bulwark","II","5","5","Shield","20","0.0","136.0","0.0","91.0","17.0","0.0","112.0","Holy resistance (minor)","Minwu","","Rebel Mastermind","No","2","21","2","20","6","25.0","0.0","143.0","0.0","96.0","19.0","0.0","112.0","7.0","30.0","0.0","149.0","0.0","100.0","20.0","0.0","112.0","8.0","35.0","0.0","156.0","0.0","105.0","22.0","0.0","112.0"
"22050072","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050072","Aegis Shield","II","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","Confuse, Instant KO and Stun immunity (minor)","Josef","","Man of Virtue","No","2","21","2","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050085","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050085","Mythril Shield","II","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Firion","","Untarnished Honor","No","2","21","2","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050086","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050086","Demon Shield","II","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","Fire resistance (minor)","Scott","","Unspoken Love","No","2","21","2","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050022","5","20","5","86","0","56","0","0","112","7","30","15","126","0","83","0","0","112","22050022","Heroic Shield","III","5","5","Shield","20","12.0","113.0","0.0","74.0","0.0","0.0","112.0","Blind immunity (minor)","Ingus","Earth Ward","","No","2","21","3","20","6","25.0","14.0","120.0","0.0","79.0","0.0","0.0","112.0","7.0","30.0","15.0","126.0","0.0","83.0","0.0","0.0","112.0","8.0","35.0","17.0","133.0","0.0","88.0","0.0","0.0","112.0"
"22050048","5","20","10","102","0","67","0","0","112","7","30","20","142","0","94","0","0","112","22050048","Aegis Shield","III","5","5","Shield","20","17.0","129.0","0.0","85.0","0.0","0.0","112.0","Petrify immunity (minor)","Ingus","Oathsworn Espada","","No","2","21","3","20","6","25.0","19.0","136.0","0.0","90.0","0.0","0.0","112.0","7.0","30.0","20.0","142.0","0.0","94.0","0.0","0.0","112.0","8.0","35.0","22.0","149.0","0.0","99.0","0.0","0.0","112.0"
"22050058","5","20","10","108","0","71","0","0","112","7","30","20","147","0","98","0","0","112","22050058","Genji Shield","III","5","5","Shield","20","17.0","134.0","0.0","89.0","0.0","0.0","112.0","Confuse immunity (minor)","Ingus","","Loyal Heart","No","2","21","3","20","6","25.0","19.0","141.0","0.0","94.0","0.0","0.0","112.0","7.0","30.0","20.0","147.0","0.0","98.0","0.0","0.0","112.0","8.0","35.0","22.0","154.0","0.0","103.0","0.0","0.0","112.0"
"22050055","5","20","10","113","0","74","0","0","112","7","30","20","152","0","101","0","0","112","22050055","Crystal Shield","III","5","5","Shield","20","17.0","139.0","0.0","92.0","0.0","0.0","112.0","Petrify immunity (minor)","Ingus","Faith Escutcheon","","No","2","21","3","20","6","25.0","19.0","146.0","0.0","97.0","0.0","0.0","112.0","7.0","30.0","20.0","152.0","0.0","101.0","0.0","0.0","112.0","8.0","35.0","22.0","159.0","0.0","106.0","0.0","0.0","112.0"
"22050014","5","20","0","62","0","39","0","0","108","7","30","0","102","0","64","0","0","108","22050014","Genji Shield","IV","5","5","Shield","20","0.0","89.0","0.0","56.0","0.0","0.0","108.0","","","","","No","2","21","4","20","6","25.0","0.0","96.0","0.0","60.0","0.0","0.0","108.0","7.0","30.0","0.0","102.0","0.0","64.0","0.0","0.0","108.0","8.0","35.0","0.0","109.0","0.0","69.0","0.0","0.0","108.0"
"22050015","5","20","0","63","0","40","15","0","108","7","30","0","103","0","65","15","0","108","22050015","Lustrous Shield","IV","5","5","Shield","20","0.0","90.0","0.0","57.0","15.0","0.0","108.0","","Cecil (Paladin)","Sentinel","","No","2","21","4","20","6","25.0","0.0","97.0","0.0","61.0","15.0","0.0","108.0","7.0","30.0","0.0","103.0","0.0","65.0","15.0","0.0","108.0","8.0","35.0","0.0","110.0","0.0","70.0","15.0","0.0","108.0"
"22050093","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050093","Demon Shield","IV","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Cecil (Dark Knight)","Evil Force","","No","2","21","4","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050083","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050083","Thunder Shield","IV","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","Lightning resistance (minor)","Kain","","Weak No More","No","2","21","4","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050096","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050096","Crystal Shield","IV","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Cecil (Paladin)","","Led by the Moon","No","2","21","4","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050052","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050052","Hero's Shield","IV","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Kain","Lightning Rise","","No","2","21","4","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050023","5","20","0","70","0","47","0","0","105","7","30","0","112","0","74","0","0","105","22050023","Aegis Shield","V","5","5","Shield","20","0.0","98.0","0.0","65.0","0.0","0.0","105.0","Instant KO immunity (minor)","-","Magebane Aegis","","No","2","21","5","20","6","25.0","0.0","105.0","0.0","70.0","0.0","0.0","105.0","7.0","30.0","0.0","112.0","0.0","74.0","0.0","0.0","105.0","8.0","35.0","0.0","120.0","0.0","79.0","0.0","0.0","105.0"
"22050094","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050094","Golden Shield+","V","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Bartz","","Hereditary Skill","No","2","21","5","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050097","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050097","Hero's Shield","V","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Kelger","Wolf Howl","","No","2","21","5","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050041","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050041","Crystal Shield","V","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Dorgann","","Warrior of Regole","No","2","21","5","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050024","5","20","0","68","0","45","0","0","110","7","30","0","108","0","70","0","0","110","22050024","Golden Shield","VI","5","5","Shield","20","0.0","95.0","0.0","62.0","0.0","0.0","110.0","","","","","No","2","21","6","20","6","25.0","0.0","102.0","0.0","66.0","0.0","0.0","110.0","7.0","30.0","0.0","108.0","0.0","70.0","0.0","0.0","110.0","8.0","35.0","0.0","115.0","0.0","75.0","0.0","0.0","110.0"
"22050031","5","20","0","68","0","47","0","0","110","7","30","0","108","0","72","0","0","110","22050031","Flame Shield","VI","5","5","Shield","20","0.0","95.0","0.0","64.0","0.0","0.0","110.0","Fire resistance (minor)","","","","No","2","21","6","20","6","25.0","0.0","102.0","0.0","68.0","0.0","0.0","110.0","7.0","30.0","0.0","108.0","0.0","72.0","0.0","0.0","110.0","8.0","35.0","0.0","115.0","0.0","77.0","0.0","0.0","110.0"
"22050059","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050059","Genji Shield","VI","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Edgar","","Master of Machines","No","2","21","6","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050039","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050039","Aegis Shield","VI","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Leo","","In Search of Peace","No","2","21","6","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050076","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050076","Round Shield","VI","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Celes","Rune Knight's Ambition","","No","2","21","6","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050089","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050089","Platinum Shield","VI","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Celes","","Rebel Knight","No","2","21","6","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050078","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050078","Caesar's Plate","VI","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Cyan","Scorching Stance","","No","2","21","6","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050050","5","20","10","107","0","71","0","0","112","7","30","20","146","0","98","0","0","112","22050050","Force Shield","IX","5","5","Shield","20","17.0","133.0","0.0","89.0","0.0","0.0","112.0","Holy damage +20%","Beatrix","Sword of the Clear Mind","","No","2","21","9","20","6","25.0","19.0","140.0","0.0","94.0","0.0","0.0","112.0","7.0","30.0","20.0","146.0","0.0","98.0","0.0","0.0","112.0","8.0","35.0","22.0","153.0","0.0","103.0","0.0","0.0","112.0"
"22050095","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050095","Golden Shield","IX","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Steiner","Ironclad Vow","","No","2","21","9","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050114","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050114","Diamond Shield","IX","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Beatrix","","Prideful Holy Knight","No","2","21","9","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050019","5","20","0","67","0","43","0","0","112","7","30","0","109","0","68","0","0","112","22050019","Emerald Shield","X","5","5","Shield","20","0.0","95.0","0.0","60.0","0.0","0.0","112.0","","","","","No","2","21","10","20","6","25.0","0.0","102.0","0.0","64.0","0.0","0.0","112.0","7.0","30.0","0.0","109.0","0.0","68.0","0.0","0.0","112.0","8.0","35.0","0.0","117.0","0.0","73.0","0.0","0.0","112.0"
"22050035","5","20","0","86","0","56","0","0","112","7","30","0","126","0","83","0","0","112","22050035","Guardian Targe","X","5","5","Shield","20","0.0","113.0","0.0","74.0","0.0","0.0","112.0","Slow immunity (minor)","Rikku","Hyper NulAll","","No","2","21","10","20","6","25.0","0.0","120.0","0.0","79.0","0.0","0.0","112.0","7.0","30.0","0.0","126.0","0.0","83.0","0.0","0.0","112.0","8.0","35.0","0.0","133.0","0.0","88.0","0.0","0.0","112.0"
"22050034","5","20","10","99","0","65","0","0","112","7","30","20","139","0","92","0","0","112","22050034","Seeker's Shield","X","5","5","Shield","20","17.0","126.0","0.0","83.0","0.0","0.0","112.0","","Tidus","Swiftform","","No","2","21","10","20","6","25.0","19.0","133.0","0.0","88.0","0.0","0.0","112.0","7.0","30.0","20.0","139.0","0.0","92.0","0.0","0.0","112.0","8.0","35.0","22.0","146.0","0.0","97.0","0.0","0.0","112.0"
"22050063","5","20","10","109","0","72","0","0","112","7","30","20","148","0","99","0","0","112","22050063","Warrior's Targe","X","5","5","Shield","20","17.0","135.0","0.0","90.0","0.0","0.0","112.0","","Rikku","","Fixer Upper","No","2","21","10","20","6","25.0","19.0","142.0","0.0","95.0","0.0","0.0","112.0","7.0","30.0","20.0","148.0","0.0","99.0","0.0","0.0","112.0","8.0","35.0","22.0","155.0","0.0","104.0","0.0","0.0","112.0"
"22050070","5","20","0","114","0","75","0","0","112","7","30","0","153","0","102","0","0","112","22050070","Onyx Targe","X","5","5","Shield","20","0.0","140.0","0.0","93.0","0.0","0.0","112.0","","Rikku","Team Bomb","","No","2","21","10","20","6","25.0","0.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","0.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","0.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050036","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050036","Seeker's Targe","X","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Rikku","Marine Time","","No","2","21","10","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050098","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050098","Platinum Targe","X","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Rikku","","Hardworking Al Bhed Girl","No","2","21","10","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050067","5","20","10","110","0","72","0","0","112","7","30","20","149","0","99","0","0","112","22050067","Scutum","XI","5","5","Shield","20","17.0","136.0","0.0","90.0","0.0","0.0","112.0","","Zeid","Freezebite","","No","2","21","11","20","6","25.0","19.0","143.0","0.0","95.0","0.0","0.0","112.0","7.0","30.0","20.0","149.0","0.0","99.0","0.0","0.0","112.0","8.0","35.0","22.0","156.0","0.0","104.0","0.0","0.0","112.0"
"22050054","5","20","10","114","0","75","0","0","112","7","30","20","153","0","102","0","0","112","22050054","Royal Knight Army Shield","XI","5","5","Shield","20","17.0","140.0","0.0","93.0","0.0","0.0","112.0","","Curilla","","Heartfelt Devotion","No","2","21","11","20","6","25.0","19.0","147.0","0.0","98.0","0.0","0.0","112.0","7.0","30.0","20.0","153.0","0.0","102.0","0.0","0.0","112.0","8.0","35.0","22.0","160.0","0.0","107.0","0.0","0.0","112.0"
"22050028","5","20","0","70","0","47","0","0","105","7","30","0","110","0","72","0","0","105","22050028","Kaiser Shield","XII","5","5","Shield","20","0.0","97.0","0.0","64.0","0.0","0.0","105.0","","-","Veil of Protection","","No","2","21","12","20","6","25.0","0.0","104.0","0.0","68.0","0.0","0.0","105.0","7.0","30.0","0.0","110.0","0.0","72.0","0.0","0.0","105.0","8.0","35.0","0.0","117.0","0.0","77.0","0.0","0.0","105.0"
"22050038","5","20","10","100","0","65","0","0","112","7","30","20","140","0","92","0","0","112","22050038","Platinum Shield","XII","5","5","Shield","20","17.0","127.0","0.0","83.0","0.0","0.0","112.0","Holy damage +20%","Basch","Apocalypse Shield","","No","2","21","12","20","6","25.0","19.0","134.0","0.0","88.0","0.0","0.0","112.0","7.0","30.0","20.0","140.0","0.0","92.0","0.0","0.0","112.0","8.0","35.0","22.0","147.0","0.0","97.0","0.0","0.0","112.0"
"22050062","5","20","10","109","0","72","0","0","112","7","30","20","148","0","99","0","0","112","22050062","Diamond Shield","XII","5","5","Shield","20","17.0","135.0","0.0","90.0","0.0","0.0","112.0","","Reks","Dual Swords","","No","2","21","12","20","6","25.0","19.0","142.0","0.0","95.0","0.0","0.0","112.0","7.0","30.0","20.0","148.0","0.0","99.0","0.0","0.0","112.0","8.0","35.0","22.0","155.0","0.0","104.0","0.0","0.0","112.0"
"22050073","5","20","0","114","10","75","0","0","112","7","30","0","153","20","102","0","0","112","22050073","Aegis Shield","XII","5","5","Shield","20","0.0","140.0","17.0","93.0","0.0","0.0","112.0","Instant KO immunity (minor)","Ashe","Dusk Mote","","No","2","21","12","20","6","25.0","0.0","147.0","19.0","98.0","0.0","0.0","112.0","7.0","30.0","0.0","153.0","20.0","102.0","0.0","0.0","112.0","8.0","35.0","0.0","160.0","22.0","107.0","0.0","0.0","112.0"
