"ID","Realm","Rarity","BaseRarity","Type","Category","Level","Atk","Def","Mag","Res","Mnd","Acc","Eva","Effect","Character","SoulBreak","LegendMateria","Synergy","CorrectedType","CorrectedCategory","CorrectedRealm","ID","Realm","Rarity","BaseRarity","Type","Category","Level","Atk","Def","Mag","Res","Mnd","Acc","Eva","Effect","Character","SoulBreak","LegendMateria","Synergy","CorrectedType","CorrectedCategory","CorrectedRealm"
"210100851","V","7","6","Weapon","Bow","30","174.0","0.0","38.0","0.0","38.0","95.0","0.0","","Faris","Heartening Call","","No","1","10","5","210100851","V","7","6","Weapon","Bow","100","306.0","0.0","77.0","0.0","77.0","95.0","0.0","","Faris","Heartening Call","","Yes","1","10","5"
"210100852","V","8","6","Weapon","Bow","35","183.0","0.0","40.0","0.0","40.0","95.0","0.0","","Faris","Heartening Call","","No","1","10","5","210100852","V","8","6","Weapon","Bow","115","334.0","0.0","85.0","0.0","85.0","95.0","0.0","","Faris","Heartening Call","","Yes","1","10","5"
"210100860","XIII","7","7","Weapon","Bow","30","124.0","0.0","204.0","0.0","87.0","95.0","0.0","Ice damage +20%","Serah","Transcendent Arrow","","No","1","10","13","210100860","XIII","7","7","Weapon","Bow","100","203.0","0.0","348.0","0.0","153.0","95.0","0.0","Ice damage +20%","Serah","Transcendent Arrow","","Yes","1","10","13"
"210100861","XIII","8","7","Weapon","Bow","35","130.0","0.0","214.0","0.0","92.0","95.0","0.0","Ice damage +20%","Serah","Transcendent Arrow","","No","1","10","13","210100861","XIII","8","7","Weapon","Bow","115","220.0","0.0","378.0","0.0","168.0","95.0","0.0","Ice damage +20%","Serah","Transcendent Arrow","","Yes","1","10","13"
"210100862","XIII","9","7","Weapon","Bow","40","135.0","0.0","224.0","0.0","96.0","95.0","0.0","Ice damage +20%","Serah","Transcendent Arrow","","No","1","10","13","210100862","XIII","9","7","Weapon","Bow","130","237.0","0.0","409.0","0.0","182.0","95.0","0.0","Ice damage +20%","Serah","Transcendent Arrow","","Yes","1","10","13"
"210100870","XIII","6","6","Weapon","Bow","25","115.0","0.0","173.0","0.0","78.0","95.0","0.0","Water damage +20%","Serah","Ultracold","","No","1","10","13","210100870","XIII","6","6","Weapon","Bow","85","182.0","0.0","284.0","0.0","135.0","95.0","0.0","Water damage +20%","Serah","Ultracold","","Yes","1","10","13"
"210100871","XIII","7","6","Weapon","Bow","30","121.0","0.0","182.0","0.0","83.0","95.0","0.0","Water damage +20%","Serah","Ultracold","","No","1","10","13","210100871","XIII","7","6","Weapon","Bow","100","199.0","0.0","312.0","0.0","149.0","95.0","0.0","Water damage +20%","Serah","Ultracold","","Yes","1","10","13"
"210100872","XIII","8","6","Weapon","Bow","35","126.0","0.0","191.0","0.0","87.0","95.0","0.0","Water damage +20%","Serah","Ultracold","","No","1","10","13","210100872","XIII","8","6","Weapon","Bow","115","216.0","0.0","340.0","0.0","163.0","95.0","0.0","Water damage +20%","Serah","Ultracold","","Yes","1","10","13"
"210100880","II","6","6","Weapon","Bow","25","164.0","0.0","35.0","0.0","35.0","95.0","0.0","Water damage +20%","Leila","Splash LXIV","","No","1","10","2","210100880","II","6","6","Weapon","Bow","85","277.0","0.0","68.0","0.0","68.0","95.0","0.0","Water damage +20%","Leila","Splash LXIV","","Yes","1","10","2"
"210100881","II","7","6","Weapon","Bow","30","173.0","0.0","38.0","0.0","38.0","95.0","0.0","Water damage +20%","Leila","Splash LXIV","","No","1","10","2","210100881","II","7","6","Weapon","Bow","100","305.0","0.0","77.0","0.0","77.0","95.0","0.0","Water damage +20%","Leila","Splash LXIV","","Yes","1","10","2"
"210100882","II","8","6","Weapon","Bow","35","182.0","0.0","40.0","0.0","40.0","95.0","0.0","Water damage +20%","Leila","Splash LXIV","","No","1","10","2","210100882","II","8","6","Weapon","Bow","115","333.0","0.0","85.0","0.0","85.0","95.0","0.0","Water damage +20%","Leila","Splash LXIV","","Yes","1","10","2"
"210100920","Beyond","7","7","Weapon","Bow","30","124.0","0.0","151.0","0.0","208.0","95.0","0.0","","Fina","Eternal Light","","No","1","10","90","210100920","Beyond","7","7","Weapon","Bow","100","203.0","0.0","279.0","0.0","352.0","95.0","0.0","","Fina","Eternal Light","","Yes","1","10","90"
"210100921","Beyond","8","7","Weapon","Bow","35","130.0","0.0","160.0","0.0","218.0","95.0","0.0","","Fina","Eternal Light","","No","1","10","90","210100921","Beyond","8","7","Weapon","Bow","115","220.0","0.0","306.0","0.0","382.0","95.0","0.0","","Fina","Eternal Light","","Yes","1","10","90"
"210100922","Beyond","9","7","Weapon","Bow","40","135.0","0.0","169.0","0.0","228.0","95.0","0.0","","Fina","Eternal Light","","No","1","10","90","210100922","Beyond","9","7","Weapon","Bow","130","237.0","0.0","333.0","0.0","413.0","95.0","0.0","","Fina","Eternal Light","","Yes","1","10","90"
"210100950","Type-0","6","6","Weapon","Bow","25","164.0","0.0","35.0","0.0","35.0","95.0","0.0","Ice damage +20%","Trey","Burst Delta","","No","1","10","60","210100950","Type-0","6","6","Weapon","Bow","85","277.0","0.0","68.0","0.0","68.0","95.0","0.0","Ice damage +20%","Trey","Burst Delta","","Yes","1","10","60"
"210100951","Type-0","7","6","Weapon","Bow","30","173.0","0.0","38.0","0.0","38.0","95.0","0.0","Ice damage +20%","Trey","Burst Delta","","No","1","10","60","210100951","Type-0","7","6","Weapon","Bow","100","305.0","0.0","77.0","0.0","77.0","95.0","0.0","Ice damage +20%","Trey","Burst Delta","","Yes","1","10","60"
"210100952","Type-0","8","6","Weapon","Bow","35","182.0","0.0","40.0","0.0","40.0","95.0","0.0","Ice damage +20%","Trey","Burst Delta","","No","1","10","60","210100952","Type-0","8","6","Weapon","Bow","115","333.0","0.0","85.0","0.0","85.0","95.0","0.0","Ice damage +20%","Trey","Burst Delta","","Yes","1","10","60"
"210100960","Type-0","6","6","Weapon","Bow","25","164.0","0.0","35.0","0.0","35.0","95.0","0.0","Fire damage +20%","Trey","Tri-Raining Arrows","","No","1","10","60","210100960","Type-0","6","6","Weapon","Bow","85","277.0","0.0","68.0","0.0","68.0","95.0","0.0","Fire damage +20%","Trey","Tri-Raining Arrows","","Yes","1","10","60"
"210100961","Type-0","7","6","Weapon","Bow","30","173.0","0.0","38.0","0.0","38.0","95.0","0.0","Fire damage +20%","Trey","Tri-Raining Arrows","","No","1","10","60","210100961","Type-0","7","6","Weapon","Bow","100","305.0","0.0","77.0","0.0","77.0","95.0","0.0","Fire damage +20%","Trey","Tri-Raining Arrows","","Yes","1","10","60"
"210100962","Type-0","8","6","Weapon","Bow","35","182.0","0.0","40.0","0.0","40.0","95.0","0.0","Fire damage +20%","Trey","Tri-Raining Arrows","","No","1","10","60","210100962","Type-0","8","6","Weapon","Bow","115","333.0","0.0","85.0","0.0","85.0","95.0","0.0","Fire damage +20%","Trey","Tri-Raining Arrows","","Yes","1","10","60"
"210100980","V","7","7","Weapon","Bow","30","194.0","0.0","39.0","0.0","39.0","95.0","0.0","Wind damage +20%","Faris","Irreplaceable Friends","","No","1","10","5","210100980","V","7","7","Weapon","Bow","100","338.0","0.0","78.0","0.0","78.0","95.0","0.0","Wind damage +20%","Faris","Irreplaceable Friends","","Yes","1","10","5"
"210100981","V","8","7","Weapon","Bow","35","204.0","0.0","42.0","0.0","42.0","95.0","0.0","Wind damage +20%","Faris","Irreplaceable Friends","","No","1","10","5","210100981","V","8","7","Weapon","Bow","115","368.0","0.0","87.0","0.0","87.0","95.0","0.0","Wind damage +20%","Faris","Irreplaceable Friends","","Yes","1","10","5"
"210100982","V","9","7","Weapon","Bow","40","214.0","0.0","44.0","0.0","44.0","95.0","0.0","Wind damage +20%","Faris","Irreplaceable Friends","","No","1","10","5","210100982","V","9","7","Weapon","Bow","130","399.0","0.0","95.0","0.0","95.0","95.0","0.0","Wind damage +20%","Faris","Irreplaceable Friends","","Yes","1","10","5"
"210101010","XII","7","7","Weapon","Bow","30","194.0","0.0","39.0","0.0","39.0","95.0","0.0","Ice damage +20%","Fran","Rimebolt Flash","","No","1","10","12","210101010","XII","7","7","Weapon","Bow","100","338.0","0.0","78.0","0.0","78.0","95.0","0.0","Ice damage +20%","Fran","Rimebolt Flash","","Yes","1","10","12"
"210101011","XII","8","7","Weapon","Bow","35","204.0","0.0","42.0","0.0","42.0","95.0","0.0","Ice damage +20%","Fran","Rimebolt Flash","","No","1","10","12","210101011","XII","8","7","Weapon","Bow","115","368.0","0.0","87.0","0.0","87.0","95.0","0.0","Ice damage +20%","Fran","Rimebolt Flash","","Yes","1","10","12"
"210101012","XII","9","7","Weapon","Bow","40","214.0","0.0","44.0","0.0","44.0","95.0","0.0","Ice damage +20%","Fran","Rimebolt Flash","","No","1","10","12","210101012","XII","9","7","Weapon","Bow","130","399.0","0.0","95.0","0.0","95.0","95.0","0.0","Ice damage +20%","Fran","Rimebolt Flash","","Yes","1","10","12"
"210101020","XII","7","7","Weapon","Bow","30","194.0","0.0","39.0","0.0","39.0","95.0","0.0","Ice damage +20%","Fran","Dual Mist","","No","1","10","12","210101020","XII","7","7","Weapon","Bow","100","338.0","0.0","78.0","0.0","78.0","95.0","0.0","Ice damage +20%","Fran","Dual Mist","","Yes","1","10","12"
"210101021","XII","8","7","Weapon","Bow","35","204.0","0.0","42.0","0.0","42.0","95.0","0.0","Ice damage +20%","Fran","Dual Mist","","No","1","10","12","210101021","XII","8","7","Weapon","Bow","115","368.0","0.0","87.0","0.0","87.0","95.0","0.0","Ice damage +20%","Fran","Dual Mist","","Yes","1","10","12"
"210101022","XII","9","7","Weapon","Bow","40","214.0","0.0","44.0","0.0","44.0","95.0","0.0","Ice damage +20%","Fran","Dual Mist","","No","1","10","12","210101022","XII","9","7","Weapon","Bow","130","399.0","0.0","95.0","0.0","95.0","95.0","0.0","Ice damage +20%","Fran","Dual Mist","","Yes","1","10","12"
"210101040","XII","6","6","Weapon","Bow","25","165.0","0.0","35.0","0.0","35.0","95.0","0.0","","Fran","Unusual Marksman","","No","1","10","12","210101040","XII","6","6","Weapon","Bow","85","278.0","0.0","68.0","0.0","68.0","95.0","0.0","","Fran","Unusual Marksman","","Yes","1","10","12"
"210101041","XII","7","6","Weapon","Bow","30","174.0","0.0","38.0","0.0","38.0","95.0","0.0","","Fran","Unusual Marksman","","No","1","10","12","210101041","XII","7","6","Weapon","Bow","100","306.0","0.0","77.0","0.0","77.0","95.0","0.0","","Fran","Unusual Marksman","","Yes","1","10","12"
"210101042","XII","8","6","Weapon","Bow","35","183.0","0.0","40.0","0.0","40.0","95.0","0.0","","Fran","Unusual Marksman","","No","1","10","12","210101042","XII","8","6","Weapon","Bow","115","334.0","0.0","85.0","0.0","85.0","95.0","0.0","","Fran","Unusual Marksman","","Yes","1","10","12"
"210101070","XV","6","6","Weapon","Bow","25","165.0","0.0","0.0","0.0","0.0","95.0","0.0","","Ardyn","Fallen King's Vengeance","","No","1","10","15","210101070","XV","6","6","Weapon","Bow","85","278.0","0.0","0.0","0.0","0.0","95.0","0.0","","Ardyn","Fallen King's Vengeance","","Yes","1","10","15"
"210101071","XV","7","6","Weapon","Bow","30","174.0","0.0","0.0","0.0","0.0","95.0","0.0","","Ardyn","Fallen King's Vengeance","","No","1","10","15","210101071","XV","7","6","Weapon","Bow","100","306.0","0.0","0.0","0.0","0.0","95.0","0.0","","Ardyn","Fallen King's Vengeance","","Yes","1","10","15"
"210101072","XV","8","6","Weapon","Bow","35","183.0","0.0","0.0","0.0","0.0","95.0","0.0","","Ardyn","Fallen King's Vengeance","","No","1","10","15","210101072","XV","8","6","Weapon","Bow","115","334.0","0.0","0.0","0.0","0.0","95.0","0.0","","Ardyn","Fallen King's Vengeance","","Yes","1","10","15"
"210110010","V","3","3","Weapon","Instrument","10","22.0","0.0","15.0","0.0","15.0","89.0","0.0","","","","","No","1","11","5","210110010","V","3","3","Weapon","Instrument","40","48.0","0.0","32.0","0.0","32.0","89.0","0.0","","","","","Yes","1","11","5"
"210110011","V","4","3","Weapon","Instrument","15","26.0","0.0","18.0","0.0","18.0","89.0","0.0","","","","","No","1","11","5","210110011","V","4","3","Weapon","Instrument","55","62.0","0.0","41.0","0.0","41.0","89.0","0.0","","","","","Yes","1","11","5"
"210110012","V","5","3","Weapon","Instrument","20","30.0","0.0","20.0","0.0","20.0","89.0","0.0","","","","","No","1","11","5","210110012","V","5","3","Weapon","Instrument","70","75.0","0.0","49.0","0.0","49.0","89.0","0.0","","","","","Yes","1","11","5"
"210110013","V","6","3","Weapon","Instrument","25","35.0","0.0","23.0","0.0","23.0","89.0","0.0","","","","","No","1","11","5","210110013","V","6","3","Weapon","Instrument","85","89.0","0.0","58.0","0.0","58.0","89.0","0.0","","","","","Yes","1","11","5"
"210110020","III","4","4","Weapon","Instrument","15","40.0","0.0","27.0","0.0","27.0","92.0","0.0","","Bard","Valor Minuet II","","No","1","11","3","210110020","III","4","4","Weapon","Instrument","55","78.0","0.0","53.0","0.0","53.0","92.0","0.0","","Bard","Valor Minuet II","","Yes","1","11","3"
"210110021","III","5","4","Weapon","Instrument","20","45.0","0.0","30.0","0.0","30.0","92.0","0.0","","Bard","Valor Minuet II","","No","1","11","3","210110021","III","5","4","Weapon","Instrument","70","93.0","0.0","63.0","0.0","63.0","92.0","0.0","","Bard","Valor Minuet II","","Yes","1","11","3"
"210110022","III","6","4","Weapon","Instrument","25","49.0","0.0","33.0","0.0","33.0","92.0","0.0","","Bard","Valor Minuet II","","No","1","11","3","210110022","III","6","4","Weapon","Instrument","85","107.0","0.0","73.0","0.0","73.0","92.0","0.0","","Bard","Valor Minuet II","","Yes","1","11","3"
"210110023","III","7","4","Weapon","Instrument","30","54.0","0.0","37.0","0.0","37.0","92.0","0.0","","Bard","Valor Minuet II","","No","1","11","3","210110023","III","7","4","Weapon","Instrument","100","121.0","0.0","83.0","0.0","83.0","92.0","0.0","","Bard","Valor Minuet II","","Yes","1","11","3"
"210110030","Core","5","5","Weapon","Instrument","20","67.0","0.0","57.0","0.0","28.0","95.0","0.0","Chance to cause Sleep","Bard","Advancing March","","No","1","11","0","210110030","Core","5","5","Weapon","Instrument","70","129.0","0.0","114.0","0.0","56.0","95.0","0.0","Chance to cause Sleep","Bard","Advancing March","","Yes","1","11","0"
"210110031","Core","6","5","Weapon","Instrument","25","73.0","0.0","63.0","0.0","31.0","95.0","0.0","Chance to cause Sleep","Bard","Advancing March","","No","1","11","0","210110031","Core","6","5","Weapon","Instrument","85","148.0","0.0","131.0","0.0","64.0","95.0","0.0","Chance to cause Sleep","Bard","Advancing March","","Yes","1","11","0"
"210110032","Core","7","5","Weapon","Instrument","30","79.0","0.0","68.0","0.0","33.0","95.0","0.0","Chance to cause Sleep","Bard","Advancing March","","No","1","11","0","210110032","Core","7","5","Weapon","Instrument","100","166.0","0.0","148.0","0.0","72.0","95.0","0.0","Chance to cause Sleep","Bard","Advancing March","","Yes","1","11","0"
"210110033","Core","8","5","Weapon","Instrument","35","86.0","0.0","74.0","0.0","36.0","95.0","0.0","Chance to cause Sleep","Bard","Advancing March","","No","1","11","0","210110033","Core","8","5","Weapon","Instrument","115","185.0","0.0","165.0","0.0","80.0","95.0","0.0","Chance to cause Sleep","Bard","Advancing March","","Yes","1","11","0"
"210110050","IV","5","5","Weapon","Instrument","20","111.0","0.0","68.0","0.0","38.0","95.0","0.0","Chance to cause Sleep","Edward","Song of Swiftness","","No","1","11","4","210110050","IV","5","5","Weapon","Instrument","70","195.0","0.0","129.0","0.0","76.0","95.0","0.0","Chance to cause Sleep","Edward","Song of Swiftness","","Yes","1","11","4"
"210110051","IV","6","5","Weapon","Instrument","25","119.0","0.0","74.0","0.0","42.0","95.0","0.0","Chance to cause Sleep","Edward","Song of Swiftness","","No","1","11","4","210110051","IV","6","5","Weapon","Instrument","85","220.0","0.0","147.0","0.0","87.0","95.0","0.0","Chance to cause Sleep","Edward","Song of Swiftness","","Yes","1","11","4"
"210110052","IV","7","5","Weapon","Instrument","30","127.0","0.0","80.0","0.0","45.0","95.0","0.0","Chance to cause Sleep","Edward","Song of Swiftness","","No","1","11","4","210110052","IV","7","5","Weapon","Instrument","100","246.0","0.0","165.0","0.0","99.0","95.0","0.0","Chance to cause Sleep","Edward","Song of Swiftness","","Yes","1","11","4"
"210110053","IV","8","5","Weapon","Instrument","35","136.0","0.0","87.0","0.0","49.0","95.0","0.0","Chance to cause Sleep","Edward","Song of Swiftness","","No","1","11","4","210110053","IV","8","5","Weapon","Instrument","115","271.0","0.0","183.0","0.0","110.0","95.0","0.0","Chance to cause Sleep","Edward","Song of Swiftness","","Yes","1","11","4"
"210110060","IX","5","5","Weapon","Instrument","20","73.0","0.0","100.0","0.0","115.0","95.0","0.0","","Eiko","Emerald Light","","No","1","11","9","210110060","IX","5","5","Weapon","Instrument","70","135.0","0.0","186.0","0.0","203.0","95.0","0.0","","Eiko","Emerald Light","","Yes","1","11","9"
"210110061","IX","6","5","Weapon","Instrument","25","79.0","0.0","109.0","0.0","124.0","95.0","0.0","","Eiko","Emerald Light","","No","1","11","9","210110061","IX","6","5","Weapon","Instrument","85","154.0","0.0","212.0","0.0","229.0","95.0","0.0","","Eiko","Emerald Light","","Yes","1","11","9"
"210110062","IX","7","5","Weapon","Instrument","30","85.0","0.0","117.0","0.0","132.0","95.0","0.0","","Eiko","Emerald Light","","No","1","11","9","210110062","IX","7","5","Weapon","Instrument","100","172.0","0.0","238.0","0.0","256.0","95.0","0.0","","Eiko","Emerald Light","","Yes","1","11","9"
"210110063","IX","8","5","Weapon","Instrument","35","92.0","0.0","126.0","0.0","141.0","95.0","0.0","","Eiko","Emerald Light","","No","1","11","9","210110063","IX","8","5","Weapon","Instrument","115","191.0","0.0","264.0","0.0","282.0","95.0","0.0","","Eiko","Emerald Light","","Yes","1","11","9"
"210110070","IV","5","5","Weapon","Instrument","20","87.0","0.0","92.0","0.0","38.0","95.0","0.0","Chance to cause Sleep","Edward","Fabled Song","","No","1","11","4","210110070","IV","5","5","Weapon","Instrument","70","149.0","0.0","181.0","0.0","76.0","95.0","0.0","Chance to cause Sleep","Edward","Fabled Song","","Yes","1","11","4"
"210110071","IV","6","5","Weapon","Instrument","25","93.0","0.0","101.0","0.0","42.0","95.0","0.0","Chance to cause Sleep","Edward","Fabled Song","","No","1","11","4","210110071","IV","6","5","Weapon","Instrument","85","168.0","0.0","208.0","0.0","87.0","95.0","0.0","Chance to cause Sleep","Edward","Fabled Song","","Yes","1","11","4"
"210110072","IV","7","5","Weapon","Instrument","30","99.0","0.0","109.0","0.0","45.0","95.0","0.0","Chance to cause Sleep","Edward","Fabled Song","","No","1","11","4","210110072","IV","7","5","Weapon","Instrument","100","186.0","0.0","235.0","0.0","99.0","95.0","0.0","Chance to cause Sleep","Edward","Fabled Song","","Yes","1","11","4"
"210110073","IV","8","5","Weapon","Instrument","35","106.0","0.0","118.0","0.0","49.0","95.0","0.0","Chance to cause Sleep","Edward","Fabled Song","","No","1","11","4","210110073","IV","8","5","Weapon","Instrument","115","205.0","0.0","262.0","0.0","110.0","95.0","0.0","Chance to cause Sleep","Edward","Fabled Song","","Yes","1","11","4"
"210110080","IX","6","6","Weapon","Instrument","25","115.0","0.0","135.0","0.0","160.0","95.0","0.0","Chance to cause Silence","Eiko","Guardian Mog","","No","1","11","9","210110080","IX","6","6","Weapon","Instrument","85","182.0","0.0","245.0","0.0","270.0","95.0","0.0","Chance to cause Silence","Eiko","Guardian Mog","","Yes","1","11","9"
"210110081","IX","7","6","Weapon","Instrument","30","121.0","0.0","144.0","0.0","169.0","95.0","0.0","Chance to cause Silence","Eiko","Guardian Mog","","No","1","11","9","210110081","IX","7","6","Weapon","Instrument","100","199.0","0.0","272.0","0.0","297.0","95.0","0.0","Chance to cause Silence","Eiko","Guardian Mog","","Yes","1","11","9"
"210110082","IX","8","6","Weapon","Instrument","35","126.0","0.0","153.0","0.0","178.0","95.0","0.0","Chance to cause Silence","Eiko","Guardian Mog","","No","1","11","9","210110082","IX","8","6","Weapon","Instrument","115","216.0","0.0","299.0","0.0","324.0","95.0","0.0","Chance to cause Silence","Eiko","Guardian Mog","","Yes","1","11","9"
"210110090","IX","5","5","Weapon","Instrument","20","73.0","0.0","100.0","0.0","120.0","95.0","0.0","","Eiko","Flames of Rebirth","","No","1","11","9","210110090","IX","5","5","Weapon","Instrument","70","135.0","0.0","186.0","0.0","208.0","95.0","0.0","","Eiko","Flames of Rebirth","","Yes","1","11","9"
"210110091","IX","6","5","Weapon","Instrument","25","79.0","0.0","109.0","0.0","129.0","95.0","0.0","","Eiko","Flames of Rebirth","","No","1","11","9","210110091","IX","6","5","Weapon","Instrument","85","154.0","0.0","212.0","0.0","234.0","95.0","0.0","","Eiko","Flames of Rebirth","","Yes","1","11","9"
"210110092","IX","7","5","Weapon","Instrument","30","85.0","0.0","117.0","0.0","137.0","95.0","0.0","","Eiko","Flames of Rebirth","","No","1","11","9","210110092","IX","7","5","Weapon","Instrument","100","172.0","0.0","238.0","0.0","261.0","95.0","0.0","","Eiko","Flames of Rebirth","","Yes","1","11","9"
"210110093","IX","8","5","Weapon","Instrument","35","92.0","0.0","126.0","0.0","146.0","95.0","0.0","","Eiko","Flames of Rebirth","","No","1","11","9","210110093","IX","8","5","Weapon","Instrument","115","191.0","0.0","264.0","0.0","287.0","95.0","0.0","","Eiko","Flames of Rebirth","","Yes","1","11","9"
"210110100","VI","5","5","Weapon","Instrument","20","79.0","0.0","116.0","0.0","0.0","95.0","0.0","","Kefka","Havoc Wing","","No","1","11","6","210110100","VI","5","5","Weapon","Instrument","70","141.0","0.0","204.0","0.0","0.0","95.0","0.0","","Kefka","Havoc Wing","","Yes","1","11","6"
"210110101","VI","6","5","Weapon","Instrument","25","85.0","0.0","125.0","0.0","0.0","95.0","0.0","","Kefka","Havoc Wing","","No","1","11","6","210110101","VI","6","5","Weapon","Instrument","85","160.0","0.0","230.0","0.0","0.0","95.0","0.0","","Kefka","Havoc Wing","","Yes","1","11","6"
"210110102","VI","7","5","Weapon","Instrument","30","91.0","0.0","133.0","0.0","0.0","95.0","0.0","","Kefka","Havoc Wing","","No","1","11","6","210110102","VI","7","5","Weapon","Instrument","100","178.0","0.0","257.0","0.0","0.0","95.0","0.0","","Kefka","Havoc Wing","","Yes","1","11","6"
"210110103","VI","8","5","Weapon","Instrument","35","98.0","0.0","142.0","0.0","0.0","95.0","0.0","","Kefka","Havoc Wing","","No","1","11","6","210110103","VI","8","5","Weapon","Instrument","115","197.0","0.0","283.0","0.0","0.0","95.0","0.0","","Kefka","Havoc Wing","","Yes","1","11","6"
"210110110","IX","5","5","Weapon","Instrument","20","81.0","0.0","105.0","0.0","123.0","95.0","0.0","","Eiko","Prayer of the Lost","","No","1","11","9","210110110","IX","5","5","Weapon","Instrument","70","143.0","0.0","191.0","0.0","211.0","95.0","0.0","","Eiko","Prayer of the Lost","","Yes","1","11","9"
"210110111","IX","6","5","Weapon","Instrument","25","87.0","0.0","114.0","0.0","132.0","95.0","0.0","","Eiko","Prayer of the Lost","","No","1","11","9","210110111","IX","6","5","Weapon","Instrument","85","162.0","0.0","217.0","0.0","237.0","95.0","0.0","","Eiko","Prayer of the Lost","","Yes","1","11","9"
"210110112","IX","7","5","Weapon","Instrument","30","93.0","0.0","122.0","0.0","140.0","95.0","0.0","","Eiko","Prayer of the Lost","","No","1","11","9","210110112","IX","7","5","Weapon","Instrument","100","180.0","0.0","243.0","0.0","264.0","95.0","0.0","","Eiko","Prayer of the Lost","","Yes","1","11","9"
"210110113","IX","8","5","Weapon","Instrument","35","100.0","0.0","131.0","0.0","149.0","95.0","0.0","","Eiko","Prayer of the Lost","","No","1","11","9","210110113","IX","8","5","Weapon","Instrument","115","199.0","0.0","269.0","0.0","290.0","95.0","0.0","","Eiko","Prayer of the Lost","","Yes","1","11","9"
"210110130","VI","5","5","Weapon","Instrument","20","79.0","0.0","124.0","0.0","63.0","95.0","0.0","","Kefka","Forsaken Null","","No","1","11","6","210110130","VI","5","5","Weapon","Instrument","70","141.0","0.0","212.0","0.0","106.0","95.0","0.0","","Kefka","Forsaken Null","","Yes","1","11","6"
"210110131","VI","6","5","Weapon","Instrument","25","85.0","0.0","133.0","0.0","67.0","95.0","0.0","","Kefka","Forsaken Null","","No","1","11","6","210110131","VI","6","5","Weapon","Instrument","85","160.0","0.0","238.0","0.0","119.0","95.0","0.0","","Kefka","Forsaken Null","","Yes","1","11","6"
"210110132","VI","7","5","Weapon","Instrument","30","91.0","0.0","141.0","0.0","71.0","95.0","0.0","","Kefka","Forsaken Null","","No","1","11","6","210110132","VI","7","5","Weapon","Instrument","100","178.0","0.0","265.0","0.0","132.0","95.0","0.0","","Kefka","Forsaken Null","","Yes","1","11","6"
"210110133","VI","8","5","Weapon","Instrument","35","98.0","0.0","150.0","0.0","76.0","95.0","0.0","","Kefka","Forsaken Null","","No","1","11","6","210110133","VI","8","5","Weapon","Instrument","115","197.0","0.0","291.0","0.0","145.0","95.0","0.0","","Kefka","Forsaken Null","","Yes","1","11","6"
"210110140","IX","5","5","Weapon","Instrument","20","81.0","0.0","105.0","0.0","146.0","95.0","0.0","","Eiko","","Descendent of Legends","No","1","11","9","210110140","IX","5","5","Weapon","Instrument","70","143.0","0.0","191.0","0.0","230.0","95.0","0.0","","Eiko","","Descendent of Legends","Yes","1","11","9"
"210110141","IX","6","5","Weapon","Instrument","25","87.0","0.0","114.0","0.0","154.0","95.0","0.0","","Eiko","","Descendent of Legends","No","1","11","9","210110141","IX","6","5","Weapon","Instrument","85","162.0","0.0","217.0","0.0","255.0","95.0","0.0","","Eiko","","Descendent of Legends","Yes","1","11","9"
"210110142","IX","7","5","Weapon","Instrument","30","93.0","0.0","122.0","0.0","162.0","95.0","0.0","","Eiko","","Descendent of Legends","No","1","11","9","210110142","IX","7","5","Weapon","Instrument","100","180.0","0.0","243.0","0.0","281.0","95.0","0.0","","Eiko","","Descendent of Legends","Yes","1","11","9"
"210110143","IX","8","5","Weapon","Instrument","35","100.0","0.0","131.0","0.0","171.0","95.0","0.0","","Eiko","","Descendent of Legends","No","1","11","9","210110143","IX","8","5","Weapon","Instrument","115","199.0","0.0","269.0","0.0","306.0","95.0","0.0","","Eiko","","Descendent of Legends","Yes","1","11","9"
"210110150","VII","5","5","Weapon","Instrument","20","81.0","0.0","105.0","0.0","118.0","95.0","0.0","","Cait Sith","Toy Soldier","","No","1","11","7","210110150","VII","5","5","Weapon","Instrument","70","143.0","0.0","191.0","0.0","206.0","95.0","0.0","","Cait Sith","Toy Soldier","","Yes","1","11","7"
"210110151","VII","6","5","Weapon","Instrument","25","87.0","0.0","114.0","0.0","127.0","95.0","0.0","","Cait Sith","Toy Soldier","","No","1","11","7","210110151","VII","6","5","Weapon","Instrument","85","162.0","0.0","217.0","0.0","232.0","95.0","0.0","","Cait Sith","Toy Soldier","","Yes","1","11","7"
"210110152","VII","7","5","Weapon","Instrument","30","93.0","0.0","122.0","0.0","135.0","95.0","0.0","","Cait Sith","Toy Soldier","","No","1","11","7","210110152","VII","7","5","Weapon","Instrument","100","180.0","0.0","243.0","0.0","259.0","95.0","0.0","","Cait Sith","Toy Soldier","","Yes","1","11","7"
"210110153","VII","8","5","Weapon","Instrument","35","100.0","0.0","131.0","0.0","144.0","95.0","0.0","","Cait Sith","Toy Soldier","","No","1","11","7","210110153","VII","8","5","Weapon","Instrument","115","199.0","0.0","269.0","0.0","285.0","95.0","0.0","","Cait Sith","Toy Soldier","","Yes","1","11","7"
"210110160","VII","5","5","Weapon","Instrument","20","81.0","0.0","105.0","0.0","120.0","95.0","0.0","","Cait Sith","Moogle Dance","","No","1","11","7","210110160","VII","5","5","Weapon","Instrument","70","143.0","0.0","191.0","0.0","208.0","95.0","0.0","","Cait Sith","Moogle Dance","","Yes","1","11","7"
